student_id,female,minority,macro_age,macro_age2,macro_class_size,macro_percent_female,macrolettergrade,macro_repeater,macro_course,macro_grade,macro_aarts,econ_major_at_macro,bus_major_at_macro,nonlerner_at_macro,macro_relative_grade,mafem_adjunct,mamale_adjunct,mafem_prof,mamale_prof,mafem_gradta,mamale_gradta,macro_econ,sat_math,sat_verb,int_micro,nonfresh_macro,mayear_07_08,mayear_08_09,mayear_09_10,mayear_10_11,mayear_11_12,mayear_12_13,mayear_13_14,mayear_14_15,mayear_15_16,mean_gpa_no_macro,mean_gpa_nomacro,_merge
1724645067,1,0,18,324,270,0.3777777850627899,B+,0,ECON152112093,3.3299999237060547,0,0,1,0,1.0022504329681396,0,0,0,1,0,0,1,70,60,0,1,0,1,0,0,0,0,0,0,0,NA,3.3225226402282715,2
1724645080,1,1,18,324,32,0.34375,C+,0,ECON152182083,2.3299999237060547,0,0,0,1,0.6499829292297363,0,1,0,0,0,0,1,52,55,0,1,1,0,0,0,0,0,0,0,0,NA,3.584709644317627,2
1724645286,1,0,18,324,34,0.529411792755127,A-,0,ECON152142083,3.6700000762939453,0,0,1,0,1.239027738571167,0,0,0,0,0,1,1,70,56,1,1,1,0,0,0,0,0,0,0,0,NA,2.9619998931884766,2
1724645617,1,0,18,324,273,0.4395604431629181,B,0,ECON152112083,3,0,0,1,0,1.1052340269088745,0,0,0,1,0,0,1,61,59,0,1,1,0,0,0,0,0,0,0,0,NA,2.7143571376800537,2
1724645665,1,0,18,324,35,0.5142857432365417,A-,0,ECON152152083,3.6700000762939453,0,0,0,1,1.1721227169036865,0,0,0,0,0,1,1,64,60,0,1,1,0,0,0,0,0,0,0,0,NA,3.1310713291168213,2
1724645764,1,1,20,400,36,0.5,C-,0,ECON152112098,1.6699999570846558,0,0,0,1,0.5922814011573792,0,0,0,0,1,0,1,48,58,0,1,0,0,1,0,0,0,0,0,0,NA,2.819605588912964,2
1724646233,1,0,19,361,35,0.4000000059604645,B+,0,ECON152132088,3.3299999237060547,0,0,1,0,0.8774921894073486,0,0,0,0,0,1,1,66,61,0,1,0,1,0,0,0,0,0,0,0,NA,3.794905662536621,2
1724646240,1,0,19,361,35,0.4000000059604645,A,0,ECON152132088,4,0,0,0,1,1.0555428266525269,0,0,0,0,0,1,1,49,56,0,1,0,1,0,0,0,0,0,0,0,NA,3.7895193099975586,2
1724646320,1,0,19,361,269,0.5130111575126648,B,0,ECON152102083,3,0,0,1,0,0.9414225816726685,0,0,0,1,0,0,1,60,53,0,1,1,0,0,0,0,0,0,0,0,NA,3.18666672706604,2
1724646344,1,0,19,361,269,0.5130111575126648,B,0,ECON152102083,3,0,0,1,0,0.8937881588935852,0,0,0,1,0,0,1,59,63,0,1,1,0,0,0,0,0,0,0,0,NA,3.3564999103546143,2
1724646416,1,0,18,324,34,0.529411792755127,A,0,ECON152142083,4,0,0,0,1,1.2417696714401245,0,0,0,0,0,1,1,60,62,0,1,1,0,0,0,0,0,0,0,0,NA,3.2212092876434326,2
1724646420,1,0,19,361,33,0.4545454680919647,C,0,ECON152142088,2,0,0,1,0,0.8709284067153931,0,0,0,0,1,0,1,49,43,0,1,0,1,0,0,0,0,0,0,0,NA,2.2964000701904297,2
1724646486,1,0,18,324,13,0.6153846383094788,A-,0,ECON152812083,3.6700000762939453,0,0,1,0,1.0072929859161377,0,0,1,0,0,0,1,62,67,0,1,1,0,0,0,0,0,0,0,0,NA,3.6434285640716553,2
1724646530,1,0,20,400,270,0.3777777850627899,B-,0,ECON152112093,2.6700000762939453,0,0,0,1,0.8603450059890747,0,0,0,1,0,0,1,53,61,0,1,0,1,0,0,0,0,0,0,0,NA,3.1034061908721924,2
1724646577,1,0,18,324,273,0.4395604431629181,A-,0,ECON152112083,3.6700000762939453,0,0,1,0,0.9593148231506348,0,0,0,1,0,0,1,72,64,0,1,1,0,0,0,0,0,0,0,0,NA,3.8256471157073975,2
